Date,VTI,AGG,DBC,^VIX
2008-04-14,65.919998,102.669998,38.209999,23.82
2008-04-15,66.235001,102.120003,38.669998,22.780001
2008-04-16,67.875,101.75,39.040001,20.530001
2008-04-17,67.959999,101.730003,38.860001,20.370001
2008-04-18,68.894997,102.0,38.880001,20.129999
2008-04-21,68.75,102.010002,38.93,20.5
2008-04-22,68.175003,102.160004,39.169998,20.870001
2008-04-23,68.385002,102.059998,38.799999,20.26
2008-04-24,68.764999,101.68,38.150002,20.059999
2008-04-25,69.294998,101.580002,38.849998,19.59
2008-04-28,69.264999,101.830002,38.939999,19.639999
2008-04-29,68.974998,101.980003,38.0,20.24
2008-04-30,68.699997,102.599998,37.93,20.790001
2008-05-01,69.910004,102.099998,37.049999,18.879999
2008-05-02,70.110001,101.93,37.990002,18.18
2008-05-05,69.75,101.970001,38.779999,18.9
2008-05-06,70.345001,101.639999,39.290001,18.209999
2008-05-07,69.355003,101.93,39.360001,19.73
2008-05-08,69.214996,102.190002,40.0,19.4
2008-05-09,69.175003,102.230003,40.619999,19.41
2008-05-12,69.889999,102.050003,39.93,17.790001
2008-05-13,69.970001,101.470001,40.150002,17.98
2008-05-14,70.190002,101.620003,39.5,17.66
2008-05-15,70.934998,102.160004,39.950001,16.299999
2008-05-16,71.059998,101.910004,40.529999,16.469999
2008-05-19,71.169998,102.080002,40.59,17.01
2008-05-20,70.584999,102.300003,41.150002,17.58
2008-05-21,69.400002,102.160004,42.349998,18.59
2008-05-22,69.635002,101.550003,41.740002,18.049999
2008-05-23,68.629997,101.940002,41.82,19.549999
2008-05-27,69.230003,101.370003,41.150002,19.639999
2008-05-28,69.644997,100.900002,41.41,19.07
2008-05-29,69.949997,100.620003,40.279999,18.139999
2008-05-30,70.084999,100.980003,40.549999,17.83
2008-06-02,69.525002,100.959999,41.09,19.83
2008-06-03,69.150002,101.150002,40.119999,20.24
2008-06-04,69.275002,100.790001,39.52,20.799999
2008-06-05,70.625,100.419998,41.02,18.629999
2008-06-06,68.495003,100.980003,42.07,23.559999
2008-06-09,68.550003,100.470001,42.5,23.120001
2008-06-10,68.205002,99.940002,42.330002,23.18
2008-06-11,67.175003,100.07,43.889999,24.120001
2008-06-12,67.375,99.449997,43.880001,23.33
2008-06-13,68.375,99.199997,43.599998,21.219999
2008-06-16,68.489998,99.309998,43.560001,20.950001
2008-06-17,68.0,99.650002,44.0,21.129999
2008-06-18,67.5,100.07,44.599998,22.24
2008-06-19,67.699997,99.559998,43.560001,21.58
2008-06-20,66.599998,99.860001,43.860001,22.870001
2008-06-23,66.400002,99.730003,44.169998,22.639999
2008-06-24,65.760002,99.93,44.18,22.42
2008-06-25,66.230003,99.980003,44.009998,21.139999
2008-06-26,64.309998,100.110001,45.470001,23.93
2008-06-27,64.220001,100.349998,45.59,23.440001
2008-06-30,64.089996,100.400002,44.779999,23.950001
2008-07-01,64.389999,99.669998,45.57,23.65
2008-07-02,63.07,99.550003,46.439999,25.92
2008-07-03,63.009998,99.580002,46.419998,24.780001
2008-07-07,62.400002,99.93,45.790001,25.780001
2008-07-08,63.549999,100.32,44.130001,23.15
2008-07-09,62.259998,100.709999,44.099998,25.23
2008-07-10,62.650002,100.800003,45.299999,25.59
2008-07-11,62.099998,100.230003,45.93,27.49
2008-07-14,61.490002,100.379997,45.950001,28.48
2008-07-15,60.700001,100.769997,44.490002,28.540001
2008-07-16,62.099998,100.0,43.810001,25.1
2008-07-17,62.75,99.559998,42.779999,25.01
2008-07-18,63.099998,98.980003,42.049999,24.049999
2008-07-21,63.27,99.5,42.560001,23.049999
2008-07-22,64.110001,99.160004,41.630001,21.18
2008-07-23,64.419998,99.279999,40.689999,21.309999
2008-07-24,62.91,99.970001,40.720001,23.440001
2008-07-25,63.099998,99.459999,40.209999,22.91
2008-07-28,62.25,99.910004,40.41,24.23
2008-07-29,63.57,99.790001,39.950001,22.030001
2008-07-30,64.419998,99.900002,40.740002,21.209999
2008-07-31,63.689999,100.410004,40.400002,22.940001
2008-08-01,63.41,99.889999,39.950001,22.57
2008-08-04,62.880001,99.599998,38.630001,23.49
2008-08-05,64.489998,99.43,38.360001,21.139999
2008-08-06,64.57,99.32,37.950001,20.23
2008-08-07,63.650002,99.839996,38.16,21.15
2008-08-08,65.0,99.690002,37.09,20.66
2008-08-11,65.650002,99.440002,37.049999,20.120001
2008-08-12,64.93,99.860001,36.73,21.17
2008-08-13,64.779999,99.690002,37.959999,21.549999
2008-08-14,65.120003,99.93,37.630001,20.34
2008-08-15,65.5,100.220001,37.119999,19.58
2008-08-18,64.540001,100.389999,37.330002,20.98
2008-08-19,63.860001,100.309998,37.91,21.280001
2008-08-20,64.089996,100.470001,38.209999,20.42
2008-08-21,64.260002,100.489998,39.849998,19.82
2008-08-22,65.160004,100.379997,38.5,18.809999
2008-08-25,63.790001,100.690002,38.279999,20.969999
2008-08-26,64.0,100.57,38.299999,20.49
2008-08-27,64.43,100.690002,38.66,19.76
2008-08-28,65.480003,100.779999,37.900002,19.43
2008-08-29,64.620003,100.75,37.759998,20.65
2008-09-02,64.349998,100.690002,36.779999,21.99
2008-09-03,64.230003,100.669998,36.57,21.43
2008-09-04,62.259998,101.040001,36.049999,24.030001
2008-09-05,62.630001,100.739998,35.689999,23.059999
2008-09-08,63.720001,101.370003,35.610001,22.639999
2008-09-09,61.509998,101.82,34.310001,25.469999
2008-09-10,61.919998,101.75,34.360001,24.52
2008-09-11,62.790001,101.620003,34.07,24.389999
2008-09-12,63.41,101.209999,34.299999,25.66
2008-09-15,60.5,101.610001,32.950001,31.700001
2008-09-16,61.279999,100.580002,32.279999,30.299999
2008-09-17,58.540001,100.830002,33.25,36.220001
2008-09-18,60.5,100.550003,33.310001,33.099998
2008-09-19,63.419998,101.0,34.41,32.07
2008-09-22,61.23,99.419998,35.599998,33.849998
2008-09-23,60.189999,99.269997,35.25,35.720001
2008-09-24,59.84,99.389999,34.959999,35.189999
2008-09-25,60.91,99.209999,35.57,32.82
2008-09-26,60.860001,98.709999,35.150002,34.740002
2008-09-29,56.849998,98.260002,32.970001,46.720001
2008-09-30,58.360001,98.589996,33.889999,39.389999
2008-10-01,58.290001,97.5,33.099998,39.810001
2008-10-02,55.669998,97.879997,31.27,45.259998
2008-10-03,54.82,98.620003,30.540001,45.139999
2008-10-06,52.91,98.650002,29.24,52.049999
2008-10-07,49.68,96.610001,29.6,53.68
2008-10-08,48.73,94.669998,30.030001,57.529999
2008-10-09,45.669998,94.889999,28.629999,63.919998
2008-10-10,44.349998,88.400002,27.360001,69.949997
2008-10-13,50.040001,91.82,28.879999,54.990002
2008-10-14,49.610001,93.75,28.35,55.130001
2008-10-15,44.970001,95.25,27.059999,69.25
2008-10-16,47.040001,93.75,26.549999,67.610001
2008-10-17,46.599998,94.089996,26.85,70.330002
2008-10-20,48.990002,95.769997,27.389999,52.970001
2008-10-21,47.509998,96.610001,26.41,53.110001
2008-10-22,44.860001,97.730003,25.16,69.650002
2008-10-23,45.419998,96.010002,25.26,67.800003
2008-10-24,43.240002,95.199997,24.25,79.129997
2008-10-27,41.84,94.25,24.07,80.059998
2008-10-28,46.040001,94.580002,24.73,66.959999
2008-10-29,45.580002,96.379997,26.190001,69.959999
2008-10-30,47.119999,96.260002,25.110001,62.900002
2008-10-31,48.16,95.959999,25.389999,59.889999
2008-11-03,48.0,94.040001,25.110001,53.68
2008-11-04,49.73,95.550003,26.25,47.73
2008-11-05,47.27,97.0,25.57,54.560001
2008-11-06,44.950001,96.599998,24.450001,63.68
2008-11-07,46.110001,97.089996,24.48,56.099998
2008-11-10,45.599998,96.470001,24.639999,59.98
2008-11-11,44.560001,97.199997,24.17,61.439999
2008-11-12,42.279999,96.360001,23.459999,66.459999
2008-11-13,45.07,96.690002,23.9,59.830002
2008-11-14,43.150002,96.980003,23.75,66.309998
2008-11-17,42.02,97.239998,23.209999,69.150002
2008-11-18,42.41,97.099998,22.860001,67.639999
2008-11-19,39.84,97.379997,22.6,74.260002
2008-11-20,37.18,97.400002,21.450001,80.860001
2008-11-21,39.290001,96.620003,21.82,72.669998
2008-11-24,41.630001,96.610001,23.32,64.699997
2008-11-25,42.209999,99.019997,22.540001,60.900002
2008-11-26,43.77,98.639999,23.26,54.919998
2008-11-28,44.299999,98.449997,22.25,55.279999
2008-12-01,40.34,99.43,21.559999,68.510002
2008-12-02,41.93,99.529999,21.57,62.98
2008-12-03,43.009998,99.540001,21.32,60.720001
2008-12-04,41.73,99.870003,20.200001,63.639999
2008-12-05,43.209999,99.32,19.700001,59.93
2008-12-08,44.860001,99.190002,20.610001,58.490002
2008-12-09,44.040001,100.120003,20.16,58.91
2008-12-10,44.540001,99.940002,20.77,55.73
2008-12-11,43.290001,100.459999,21.43,55.779999
2008-12-12,43.720001,100.489998,21.9,54.279999
2008-12-15,43.0,100.730003,20.950001,56.759998
2008-12-16,45.259998,101.129997,21.25,52.369999
2008-12-17,44.93,101.669998,20.959999,49.84
2008-12-18,44.150002,102.309998,20.639999,47.34
2008-12-19,44.110001,101.980003,20.5,44.93
2008-12-22,43.16,102.529999,19.92,44.560001
2008-12-23,42.700001,103.529999,20.0,45.02
2008-12-24,42.869999,104.019997,19.690001,44.209999
2008-12-26,43.32,103.669998,20.0,43.380001
2008-12-29,42.990002,104.089996,20.219999,43.900002
2008-12-30,44.119999,104.129997,20.34,41.630001
2008-12-31,44.740002,104.199997,21.190001,40.0
2009-01-02,46.029999,103.550003,21.93,39.189999
2009-01-05,46.02,105.199997,22.16,39.080002
2009-01-06,46.400002,104.610001,22.74,38.560001
2009-01-07,45.099998,103.650002,21.58,43.389999
2009-01-08,45.299999,102.860001,21.66,42.560001
2009-01-09,44.189999,102.510002,21.41,42.82
2009-01-12,43.220001,103.050003,20.440001,45.84
2009-01-13,43.279999,103.220001,20.780001,43.27
2009-01-14,41.869999,103.080002,20.49,49.139999
2009-01-15,42.02,103.07,20.469999,51.0
2009-01-16,42.330002,103.599998,20.559999,46.110001
2009-01-20,40.130001,103.059998,19.92,56.650002
2009-01-21,41.77,102.519997,20.0,46.419998
2009-01-22,41.049999,102.080002,19.74,47.290001
2009-01-23,41.299999,101.919998,20.66,47.27
2009-01-26,41.529999,101.82,20.700001,45.689999
2009-01-27,42.02,102.339996,20.139999,42.25
2009-01-28,43.470001,102.400002,20.620001,39.66
2009-01-29,42.040001,101.489998,20.370001,42.630001
2009-01-30,41.139999,102.129997,20.25,44.84
2009-02-02,41.07,101.589996,19.860001,45.52
2009-02-03,41.650002,101.139999,19.629999,43.060001
2009-02-04,41.43,101.0,19.74,43.849998
2009-02-05,42.09,100.68,20.18,43.73
2009-02-06,43.299999,100.949997,20.33,43.369999
2009-02-09,43.310001,100.959999,20.219999,43.639999
2009-02-10,41.330002,101.580002,19.959999,46.669998
2009-02-11,41.580002,101.559998,19.84,44.529999
2009-02-12,41.689999,102.099998,19.870001,41.25
2009-02-13,41.27,101.790001,19.51,42.93
2009-02-17,39.490002,101.870003,18.42,48.66
2009-02-18,39.360001,101.660004,18.309999,48.459999
2009-02-19,38.939999,101.5,18.76,47.080002
2009-02-20,38.48,100.980003,18.549999,49.299999
2009-02-23,37.169998,101.5,18.370001,52.619999
2009-02-24,38.52,101.300003,18.719999,45.490002
2009-02-25,38.220001,101.209999,18.940001,44.669998
2009-02-26,37.52,100.68,19.34,44.66
2009-02-27,36.810001,100.690002,19.110001,46.349998
2009-03-02,35.099998,100.699997,18.15,52.650002
2009-03-03,34.799999,100.57,18.27,50.93
2009-03-04,35.560001,100.099998,18.91,47.560001
2009-03-05,34.119999,100.43,18.75,50.169998
2009-03-06,34.110001,100.699997,19.200001,49.330002
2009-03-09,33.700001,100.010002,19.09,49.68
2009-03-10,35.849998,100.239998,19.040001,44.369999
2009-03-11,35.98,100.480003,18.440001,43.610001
2009-03-12,37.459999,100.57,19.299999,41.18
2009-03-13,37.860001,100.669998,19.129999,42.360001
2009-03-16,37.650002,100.360001,19.549999,43.740002
2009-03-17,38.84,100.059998,19.969999,40.799999
2009-03-18,39.669998,101.650002,20.219999,40.060001
2009-03-19,39.27,101.900002,20.639999,43.68
2009-03-20,38.439999,101.330002,20.92,45.889999
2009-03-23,41.110001,101.330002,21.360001,43.23
2009-03-24,40.290001,100.639999,21.01,42.93
2009-03-25,40.43,100.199997,20.690001,42.25
2009-03-26,41.439999,100.400002,21.049999,40.360001
2009-03-27,40.66,100.480003,20.66,41.040001
2009-03-30,39.23,100.949997,19.91,45.540001
2009-03-31,39.580002,101.470001,20.0,44.139999
2009-04-01,40.369999,101.07,19.950001,42.279999
2009-04-02,41.580002,100.75,20.719999,42.040001
2009-04-03,42.099998,100.419998,21.040001,39.700001
2009-04-06,41.689999,100.400002,20.780001,40.93
2009-04-07,40.630001,100.239998,20.41,40.389999
2009-04-08,41.200001,100.57,20.559999,38.849998
2009-04-09,42.869999,100.419998,20.860001,36.529999
2009-04-13,42.93,101.150002,20.950001,37.810001
2009-04-14,42.130001,101.129997,20.57,37.669998
2009-04-15,42.580002,101.410004,20.440001,36.169998
2009-04-16,43.310001,101.230003,20.35,35.790001
2009-04-17,43.599998,100.669998,20.200001,33.939999
2009-04-20,41.75,101.25,19.440001,39.18
2009-04-21,42.580002,100.93,19.51,37.139999
2009-04-22,42.400002,101.199997,19.540001,38.099998
2009-04-23,42.700001,101.330002,19.799999,37.150002
2009-04-24,43.450001,101.440002,20.1,36.82
2009-04-27,43.0,101.599998,19.6,38.32
2009-04-28,42.919998,101.57,19.459999,37.950001
2009-04-29,43.939999,101.150002,19.91,36.080002
2009-04-30,43.93,101.639999,19.98,36.5
2009-05-01,44.18,100.919998,20.58,35.299999
2009-05-04,45.689999,101.0,20.98,34.529999
2009-05-05,45.529999,101.209999,20.68,33.360001
2009-05-06,46.240002,101.440002,21.23,32.450001
2009-05-07,45.52,100.989998,21.27,33.439999
2009-05-08,46.549999,101.18,21.799999,32.049999
2009-05-11,45.75,101.25,21.620001,32.869999
2009-05-12,45.630001,101.809998,21.84,31.799999
2009-05-13,44.330002,101.900002,21.59,33.650002
2009-05-14,44.779999,101.959999,21.73,31.370001
2009-05-15,44.310001,102.190002,21.18,33.119999
2009-05-18,45.669998,101.889999,21.74,30.24
2009-05-19,45.68,101.980003,21.74,28.799999
2009-05-20,45.419998,102.290001,22.09,29.030001
2009-05-21,44.599998,101.970001,21.91,31.35
2009-05-22,44.630001,101.699997,22.23,32.630001
2009-05-26,45.830002,101.470001,22.280001,30.620001
2009-05-27,45.060001,100.910004,22.379999,32.360001
2009-05-28,45.619999,100.949997,22.790001,31.67
2009-05-29,46.330002,102.029999,23.23,28.92
2009-06-01,47.48,100.459999,23.870001,30.040001
2009-06-02,47.669998,101.150002,23.969999,29.629999
2009-06-03,47.09,101.43,23.17,31.02
2009-06-04,47.560001,100.589996,24.02,30.18
2009-06-05,47.470001,100.07,23.889999,29.620001
2009-06-08,47.34,99.800003,23.83,29.77
2009-06-09,47.59,100.25,24.059999,28.27
2009-06-10,47.470001,99.970001,23.969999,28.459999
2009-06-11,47.75,100.32,24.190001,28.110001
2009-06-12,47.790001,100.809998,23.85,28.15
2009-06-15,46.68,101.190002,23.389999,30.809999
2009-06-16,46.029999,101.330002,23.299999,32.68
2009-06-17,45.970001,101.529999,23.370001,31.540001
2009-06-18,46.220001,100.870003,23.4,30.030001
2009-06-19,46.389999,101.239998,23.200001,27.99
2009-06-22,45.049999,101.389999,22.42,31.17
2009-06-23,45.049999,101.720001,22.809999,30.58
2009-06-24,45.18,101.449997,22.799999,29.049999
2009-06-25,46.23,101.919998,23.0,26.360001
2009-06-26,46.139999,102.220001,22.809999,25.93
2009-06-29,46.580002,102.129997,23.030001,25.35
2009-06-30,46.27,102.150002,22.620001,26.35
2009-07-01,46.540001,101.769997,22.530001,26.219999
2009-07-02,45.32,102.010002,22.030001,27.950001
2009-07-06,45.150002,101.93,21.370001,29.0
2009-07-07,44.220001,102.260002,21.030001,30.85
2009-07-08,44.16,102.82,20.77,31.299999
2009-07-09,44.25,102.529999,20.9,29.780001
2009-07-10,44.139999,102.879997,20.74,29.02
2009-07-13,45.16,102.830002,20.85,26.309999
2009-07-14,45.48,102.519997,20.85,25.02
2009-07-15,46.84,101.849998,21.4,25.889999
2009-07-16,47.299999,102.169998,21.450001,25.42
2009-07-17,47.32,102.169998,21.77,24.34
2009-07-20,47.849998,102.290001,22.129999,24.4
2009-07-21,48.060001,103.0,22.049999,23.870001
2009-07-22,48.09,102.650002,22.17,23.469999
2009-07-23,49.23,102.389999,22.629999,23.43
2009-07-24,49.389999,102.389999,22.65,23.09
2009-07-27,49.599998,102.080002,22.74,24.280001
2009-07-28,49.48,102.269997,22.49,25.01
2009-07-29,49.240002,102.449997,21.91,25.610001
2009-07-30,49.77,102.580002,22.59,25.4
2009-07-31,49.849998,103.099998,23.040001,25.92
2009-08-03,50.689999,102.550003,23.690001,25.559999
2009-08-04,50.880001,102.239998,23.700001,24.889999
2009-08-05,50.759998,102.150002,23.950001,24.9
2009-08-06,50.41,102.199997,23.4,25.67
2009-08-07,51.119999,101.589996,23.290001,24.76
2009-08-10,51.0,102.379997,23.280001,24.99
2009-08-11,50.34,102.739998,22.93,25.99
2009-08-12,50.889999,102.690002,23.049999,25.450001
2009-08-13,51.34,102.949997,23.360001,24.709999
2009-08-14,50.869999,103.129997,22.700001,24.27
2009-08-17,49.549999,103.559998,22.360001,27.889999
2009-08-18,50.07,103.220001,22.799999,26.18
2009-08-19,50.5,103.43,22.959999,26.26
2009-08-20,50.98,103.599998,22.77,25.09
2009-08-21,51.93,103.0,22.940001,25.01
2009-08-24,52.0,103.419998,22.98,25.139999
2009-08-25,52.099998,103.589996,22.65,24.92
2009-08-26,52.060001,103.739998,22.59,24.950001
2009-08-27,52.240002,103.660004,22.780001,24.68
2009-08-28,52.200001,103.589996,22.73,24.76
2009-08-31,51.700001,104.019997,22.110001,26.01
2009-09-01,50.560001,103.510002,21.77,29.15
2009-09-02,50.349998,104.059998,21.82,28.9
2009-09-03,50.810001,103.870003,21.709999,27.1
2009-09-04,51.459999,103.669998,21.620001,25.26
2009-09-08,51.98,103.519997,22.02,25.620001
2009-09-09,52.5,103.720001,22.110001,24.32
2009-09-10,53.040001,104.25,22.23,23.549999
2009-09-11,53.080002,104.239998,21.940001,24.15
2009-09-14,53.360001,104.089996,21.82,23.860001
2009-09-15,53.619999,103.93,22.33,23.42
2009-09-16,54.459999,104.010002,22.620001,23.690001
2009-09-17,54.360001,104.5,22.629999,23.65
2009-09-18,54.439999,104.239998,22.43,23.92
2009-09-21,54.290001,104.160004,21.940001,24.059999
2009-09-22,54.610001,104.089996,22.299999,23.08
2009-09-23,54.049999,104.349998,21.799999,23.49
2009-09-24,53.23,104.480003,21.52,24.950001
2009-09-25,52.889999,104.790001,21.35,25.610001
2009-09-28,53.880001,104.779999,21.540001,24.879999
2009-09-29,53.790001,104.730003,21.459999,25.190001
2009-09-30,53.59,104.919998,22.059999,25.610001
2009-10-01,52.169998,104.82,21.92,28.27
2009-10-02,51.860001,104.620003,21.700001,28.68
2009-10-05,52.66,104.690002,22.4,26.84
2009-10-06,53.439999,104.540001,22.129999,25.700001
2009-10-07,53.560001,104.959999,22.17,24.68
2009-10-08,54.029999,104.889999,22.610001,24.18
2009-10-09,54.400002,104.160004,22.700001,23.120001
2009-10-12,54.599998,104.400002,23.16,23.01
2009-10-13,54.450001,104.660004,23.42,22.99
2009-10-14,55.419998,104.410004,23.6,22.860001
2009-10-15,55.610001,104.25,23.84,21.719999
2009-10-16,55.200001,104.239998,23.9,21.43
2009-10-19,55.650002,104.449997,24.24,21.49
2009-10-20,55.310001,104.699997,24.09,20.9
2009-10-21,54.77,104.629997,24.6,22.219999
2009-10-22,55.360001,104.470001,24.799999,20.690001
2009-10-23,54.650002,104.339996,24.709999,22.27
2009-10-26,54.029999,104.059998,24.26,24.309999
2009-10-27,53.740002,104.470001,24.09,24.83
2009-10-28,52.57,104.620003,23.469999,27.91
2009-10-29,53.630001,104.410004,24.200001,24.76
2009-10-30,52.18,104.809998,23.59,30.690001
2009-11-02,52.470001,104.32,24.0,29.780001
2009-11-03,52.709999,104.18,24.34,28.809999
2009-11-04,52.799999,104.010002,24.32,27.719999
2009-11-05,53.810001,104.279999,24.190001,25.43
2009-11-06,53.950001,104.370003,23.76,24.190001
2009-11-09,55.16,104.510002,24.15,23.15
2009-11-10,55.18,104.540001,24.030001,22.84
2009-11-11,55.459999,104.580002,24.190001,23.040001
2009-11-12,54.84,104.790001,23.83,24.24
2009-11-13,55.16,104.900002,23.809999,23.360001
2009-11-16,55.990002,105.150002,24.5,22.889999
2009-11-17,56.049999,105.239998,24.620001,22.41
2009-11-18,56.009998,105.019997,24.639999,21.629999
2009-11-19,55.209999,105.129997,24.290001,22.629999
2009-11-20,55.040001,105.169998,24.26,22.190001
2009-11-23,55.689999,105.150002,24.370001,21.16
2009-11-24,55.73,105.459999,24.09,20.469999
2009-11-25,55.950001,105.559998,24.67,20.48
2009-11-27,55.009998,105.650002,24.389999,24.74
2009-11-30,55.150002,105.830002,24.66,24.51
2009-12-01,55.830002,105.220001,24.84,21.92
2009-12-02,55.990002,105.019997,24.67,21.120001
2009-12-03,55.490002,105.029999,24.65,22.459999
2009-12-04,55.900002,104.82,24.450001,21.25
